page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
125663380814227,Libertaire Partij - LP,NA,NA,NA,https://www.facebook.com/125663380814227,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=125663380814227&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Libertaire Partij
128111953937914,JOVD Eindhoven,NA,NA,NA,https://www.facebook.com/128111953937914,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=128111953937914&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
128640250574683,De Utrechtse VVD,NA,NA,NA,https://www.facebook.com/128640250574683,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=128640250574683&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
129568950441577,Partij voor de Dieren Zeeland,NA,NA,NA,https://www.facebook.com/129568950441577,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=129568950441577&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
130487254323668,D66 Eemsdelta,NA,NA,NA,https://www.facebook.com/130487254323668,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=130487254323668&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
131158970298702,D66 's-Hertogenbosch,NA,NA,NA,https://www.facebook.com/131158970298702,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=131158970298702&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
133610523380150,GroenLinks Den Haag,NA,NA,NA,https://www.facebook.com/133610523380150,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=133610523380150&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
134845486657988,CDA Terneuzen,NA,NA,NA,https://www.facebook.com/134845486657988,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=134845486657988&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
134898129893433,SGP-jongeren,NA,NA,NA,https://www.facebook.com/134898129893433,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=134898129893433&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
135376383177889,CDA Katwijk,NA,NA,NA,https://www.facebook.com/135376383177889,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135376383177889&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
135501903830947,Arnout van den Bosch - Raadslid PvdA Amstelveen,NA,NA,NA,https://www.facebook.com/135501903830947,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135501903830947&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
135642563196256,"CDJA, CDA-jongeren",NA,NA,NA,https://www.facebook.com/135642563196256,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135642563196256&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
135925936464418,VVD Harderwijk-Hierden,NA,NA,NA,https://www.facebook.com/135925936464418,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=135925936464418&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
136653320218,SP Rotterdam,NA,NA,NA,https://www.facebook.com/136653320218,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=136653320218&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP
1377280262539840,D66 Lingewaard,NA,NA,NA,https://www.facebook.com/1377280262539840,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1377280262539840&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
138208102983774,Agnes Mulder,NA,NA,NA,https://www.facebook.com/138208102983774,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=138208102983774&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
138401470173379,Thom de Vries D66,NA,NA,NA,https://www.facebook.com/138401470173379,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=138401470173379&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
140197449380734,JOVD Amsterdam e.o.,NA,NA,NA,https://www.facebook.com/140197449380734,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=140197449380734&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
140205082843346,Pvda Rijswijk,NA,NA,NA,https://www.facebook.com/140205082843346,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=140205082843346&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
1414350562183210,GroenLinks Alkmaar,NA,NA,NA,https://www.facebook.com/1414350562183210,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1414350562183210&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
1438054859744080,NIDA,NA,NA,NA,https://www.facebook.com/1438054859744080,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1438054859744080&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NIDA
143965825711068,JOVD Utrecht e.o.,NA,NA,NA,https://www.facebook.com/143965825711068,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=143965825711068&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1440785062866880,Wethouder Robert van Asten,NA,NA,NA,https://www.facebook.com/1440785062866880,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1440785062866880&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
144728552295443,PvdA Amersfoort,NA,NA,NA,https://www.facebook.com/144728552295443,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=144728552295443&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
146649939174312,Jos van Ginneken,NA,NA,NA,https://www.facebook.com/146649939174312,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=146649939174312&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
146790238829202,D66 Zeeland,NA,NA,NA,https://www.facebook.com/146790238829202,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=146790238829202&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
147722648491,D66 Leiden,NA,NA,NA,https://www.facebook.com/147722648491,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=147722648491&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
147772805659767,Gert-Jan Segers,NA,NA,NA,https://www.facebook.com/147772805659767,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=147772805659767&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
148005128902583,VVD Heemskerk,NA,NA,NA,https://www.facebook.com/148005128902583,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=148005128902583&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
148530589219712,Ingrid van Wifferen,NA,NA,NA,https://www.facebook.com/148530589219712,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=148530589219712&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
151541561675000,CDA Sint-Michielsgestel,NA,NA,NA,https://www.facebook.com/151541561675000,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=151541561675000&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
151766691678928,SGP Goeree-Overflakkee,NA,NA,NA,https://www.facebook.com/151766691678928,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=151766691678928&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP
152313778157632,De Amsterdamse VVD,NA,NA,NA,https://www.facebook.com/152313778157632,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=152313778157632&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
152432188110990,Wetenschappelijk Instituut ChristenUnie,NA,NA,NA,https://www.facebook.com/152432188110990,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=152432188110990&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
153189941370381,GroenLinks Berg en Dal,NA,NA,NA,https://www.facebook.com/153189941370381,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153189941370381&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
153430294762818,D66 Overijssel,NA,NA,NA,https://www.facebook.com/153430294762818,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153430294762818&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
153434794680208,Partij voor de Dieren Noord-Brabant,NA,NA,NA,https://www.facebook.com/153434794680208,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153434794680208&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
154456451319810,De Rotterdamse VVD,NA,NA,NA,https://www.facebook.com/154456451319810,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=154456451319810&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
154736434721703,Groenlinks Schagen,NA,NA,NA,https://www.facebook.com/154736434721703,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=154736434721703&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks
1555448837895990,Wethouder Klaas Valkering,NA,NA,NA,https://www.facebook.com/1555448837895990,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1555448837895990&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
155758593317,D66 Den Haag,NA,NA,NA,https://www.facebook.com/155758593317,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=155758593317&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
1559225897625340,CDA Provincie Utrecht,NA,NA,NA,https://www.facebook.com/1559225897625340,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1559225897625340&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
155956504541781,VVD Oisterwijk,NA,NA,NA,https://www.facebook.com/155956504541781,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=155956504541781&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
156993281594555,PVV Lelystad,NA,NA,NA,https://www.facebook.com/156993281594555,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=156993281594555&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV
157342181127991,VVD Gennep,NA,NA,NA,https://www.facebook.com/157342181127991,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157342181127991&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
157600177601312,Wiardi Beckman Stichting,NA,NA,NA,https://www.facebook.com/157600177601312,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157600177601312&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
157671251089913,ChristenUnie Zeeland,NA,NA,NA,https://www.facebook.com/157671251089913,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157671251089913&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie
160222337386850,D66 Haarlemmermeer,NA,NA,NA,https://www.facebook.com/160222337386850,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=160222337386850&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66
