page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party,coder,other
148530589219712,Ingrid van Wifferen,NA,NA,NA,https://www.facebook.com/148530589219712,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=148530589219712&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
151541561675000,CDA Sint-Michielsgestel,NA,NA,NA,https://www.facebook.com/151541561675000,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=151541561675000&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
151766691678928,SGP Goeree-Overflakkee,NA,NA,NA,https://www.facebook.com/151766691678928,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=151766691678928&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SGP,Double Check,
152313778157632,De Amsterdamse VVD,NA,NA,NA,https://www.facebook.com/152313778157632,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=152313778157632&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
152432188110990,Wetenschappelijk Instituut ChristenUnie,NA,NA,NA,https://www.facebook.com/152432188110990,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=152432188110990&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie,Double Check,
153189941370381,GroenLinks Berg en Dal,NA,NA,NA,https://www.facebook.com/153189941370381,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153189941370381&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Double Check,
153430294762818,D66 Overijssel,NA,NA,NA,https://www.facebook.com/153430294762818,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153430294762818&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
153434794680208,Partij voor de Dieren Noord-Brabant,NA,NA,NA,https://www.facebook.com/153434794680208,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=153434794680208&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD,Double Check,
154456451319810,De Rotterdamse VVD,NA,NA,NA,https://www.facebook.com/154456451319810,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=154456451319810&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
154736434721703,Groenlinks Schagen,NA,NA,NA,https://www.facebook.com/154736434721703,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=154736434721703&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Double Check,
1.55545E+15,Wethouder Klaas Valkering,NA,NA,NA,https://www.facebook.com/1555448837895990,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1555448837895990&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
155758593317,D66 Den Haag,NA,NA,NA,https://www.facebook.com/155758593317,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=155758593317&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
1.55923E+15,CDA Provincie Utrecht,NA,NA,NA,https://www.facebook.com/1559225897625340,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1559225897625340&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
155956504541781,VVD Oisterwijk,NA,NA,NA,https://www.facebook.com/155956504541781,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=155956504541781&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
156993281594555,PVV Lelystad,NA,NA,NA,https://www.facebook.com/156993281594555,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=156993281594555&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PVV,Double Check,
157342181127991,VVD Gennep,NA,NA,NA,https://www.facebook.com/157342181127991,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157342181127991&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
157600177601312,Wiardi Beckman Stichting,NA,NA,NA,https://www.facebook.com/157600177601312,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157600177601312&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA,Double Check,
157671251089913,ChristenUnie Zeeland,NA,NA,NA,https://www.facebook.com/157671251089913,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=157671251089913&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie,Double Check,
160222337386850,D66 Haarlemmermeer,NA,NA,NA,https://www.facebook.com/160222337386850,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=160222337386850&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
160231627962186,Michael Kalthoff,NA,NA,NA,https://www.facebook.com/160231627962186,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=160231627962186&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
160488060781842,VVD Olst-Wijhe,NA,NA,NA,https://www.facebook.com/160488060781842,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=160488060781842&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
162212757160066,VVD Zoetermeer,NA,NA,NA,https://www.facebook.com/162212757160066,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=162212757160066&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
163556367006942,Jonge Democraten Amsterdam,NA,NA,NA,https://www.facebook.com/163556367006942,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=163556367006942&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
1.66215E+15,Marie-José de Bruijn Raadslid Gemeente Beek,NA,NA,NA,https://www.facebook.com/1662148977224700,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1662148977224700&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
166722416859309,SP Winterswijk,NA,NA,NA,https://www.facebook.com/166722416859309,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=166722416859309&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,SP,Double Check,
167333296705784,D66Velsen,NA,NA,NA,https://www.facebook.com/167333296705784,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=167333296705784&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
167833720446018,Piratenpartij Utrecht - PPU,NA,NA,NA,https://www.facebook.com/167833720446018,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=167833720446018&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Piratenpartij,Double Check,
168582430001649,GroenLinks Dordrecht,NA,NA,NA,https://www.facebook.com/168582430001649,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=168582430001649&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Double Check,
169065999840857,VVD Haarlem,NA,NA,NA,https://www.facebook.com/169065999840857,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=169065999840857&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
169693763207431,ChristenUnie Rijssen-Holten,NA,NA,NA,https://www.facebook.com/169693763207431,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=169693763207431&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,ChristenUnie,Double Check,
169783746552665,VVD Bunnik,NA,NA,NA,https://www.facebook.com/169783746552665,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=169783746552665&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
170060616402275,PvdA Amsterdam,NA,NA,NA,https://www.facebook.com/170060616402275,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=170060616402275&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA,Double Check,
170320339747730,Koggenlandse VVD,NA,NA,NA,https://www.facebook.com/170320339747730,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=170320339747730&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
170469190212212,Rotterdam BIJ1,NA,NA,NA,https://www.facebook.com/170469190212212,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=170469190212212&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,BIJ1,Double Check,
171999852960244,D66 Delft,NA,NA,NA,https://www.facebook.com/171999852960244,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=171999852960244&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,D66,Double Check,
1.72546E+15,Liberale Partij Maastricht,NA,NA,NA,https://www.facebook.com/1725464544369370,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1725464544369370&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Libertaire Partij,Double Check,
1.73401E+15,Jolanda van Gool PvdA073,NA,NA,NA,https://www.facebook.com/1734008883285300,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1734008883285300&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA,Double Check,
1.73446E+15,Malik Azmani,NA,NA,NA,https://www.facebook.com/1734459723547460,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1734459723547460&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
174522982750697,GroenLinks Edam-Volendam,NA,NA,NA,https://www.facebook.com/174522982750697,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=174522982750697&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Double Check,
174727955895958,Alkmaarse VVD,NA,NA,NA,https://www.facebook.com/174727955895958,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=174727955895958&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
174891033059631,Arjan de Vries,NA,NA,NA,https://www.facebook.com/174891033059631,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=174891033059631&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA,Double Check,
175250373219599,Marius Wiegman,NA,NA,NA,https://www.facebook.com/175250373219599,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=175250373219599&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Double Check,
175658419295023,CDA Den Haag,NA,NA,NA,https://www.facebook.com/175658419295023,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=175658419295023&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
1.77146E+15,Burgemeester Michiel Pijl,NA,NA,NA,https://www.facebook.com/1771461669799660,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1771461669799660&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA,Double Check,
180322962326,GroenLinks Veenendaal,NA,NA,NA,https://www.facebook.com/180322962326,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=180322962326&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Double Check,
